#emoji, mean, std, frequency
# FACE WITH TEARS OF JOY	Emoticons
🙋	1.9661016949152543	2.8401844156818186	236
# CHRISTMAS TREE	Miscellaneous Symbols and Pictographs
🎄	2.152542372881356	2.4516584447186913	236
# PILE OF POO	Miscellaneous Symbols and Pictographs
💩	-0.47161572052401746	3.320615441314734	229
# MUSICAL NOTE	Miscellaneous Symbols and Pictographs
🎵	2.0269058295964126	2.701800234441289	223
# BLACK RIGHTWARDS ARROW	Dingbats
➡	0.5945945945945946	1.520895767219291	222
# FACE WITH STUCK-OUT TONGUE	Emoticons
😛	2.4363636363636365	2.535304438335034	220
# GRIMACING FACE	Emoticons
😬	0.7850467289719626	3.3237408194983526	214
# WOMAN WITH BUNNY EARS	Miscellaneous Symbols and Pictographs
👯	1.7819905213270142	2.7554096417318825	211
# GEM STONE	Miscellaneous Symbols and Pictographs
💎	2.277511961722488	2.367952203364064	209
# HERB	Miscellaneous Symbols and Pictographs
🌿	1.5576923076923077	1.9895250838256848	208
# BIRTHDAY CAKE	Miscellaneous Symbols and Pictographs
🎂	2.487562189054726	2.511881126446115	201
# GLOWING STAR	Miscellaneous Symbols and Pictographs
🌟	1.3266331658291457	2.3055197521913033	199
# CRYSTAL BALL	Miscellaneous Symbols and Pictographs
🔮	1.085427135678392	2.031841676029307	199
# HEAVY EXCLAMATION MARK SYMBOL	Dingbats
❗	0.40404040404040403	2.5422458532104035	198
# MAN AND WOMAN HOLDING HANDS	Miscellaneous Symbols and Pictographs
👫	1.0355329949238579	3.170894979295832	197
# TROPHY	Miscellaneous Symbols and Pictographs
🏆	2.948453608247423	2.0224061102191935	194
# HEAVY MULTIPLICATION X	Dingbats
✖	1.2642487046632125	2.187485977526842	193
# WHITE UP POINTING INDEX	Miscellaneous Symbols
☝	1.256544502617801	2.8232665713382916	191
# KISSING FACE WITH SMILING EYES	Emoticons
😙	3.162303664921466	1.7752937761275593	191
# SNOWMAN WITHOUT SNOW	Miscellaneous Symbols
